identifier,title,databaseLabel
1075aa77-448a-4d85-8c02-867135fa524e,,田中芳男コレクション
a6d5491b-7a43-4082-819b-b98c2d026b94,,田中芳男コレクション
7529b21b-41a3-4177-ae1c-5a059ae7f4fe,,田中芳男コレクション
173cf4f6-e59c-4767-94f1-56724de7c41b,,田中芳男コレクション
0fe2056e-ed9e-4f98-8bcb-fb34d74c8900,,田中芳男コレクション
5e421818-26f3-4b60-b01d-c917afc75c38,,田中芳男コレクション
2612c83e-706c-45a1-8ed6-1df7fa60a405,,田中芳男コレクション
f04d8345-93d2-4fd0-9d76-c07efb99d99f,,田中芳男コレクション
1cf47d2f-3c9f-4466-b632-f9a431789234,,田中芳男コレクション
87878a8b-d0d3-45fc-831e-c58d875f6560,,田中芳男コレクション
439de0af-e08a-476d-a4f4-db91daee0413,,田中芳男コレクション
c8e64d67-51af-4cfb-99f9-2c191ac4ef3b,,田中芳男コレクション
e4756874-9c62-4abf-9588-ab6b243df0ba,,田中芳男コレクション
28f334b3-8ef0-4e98-92d8-1f055514cef3,,田中芳男コレクション
b9e50108-b8b0-43e5-ae16-c5c51d3e457c,,田中芳男コレクション
920de018-cf14-4586-9f1b-771a4130c187,過失殺人絞罪收贖鈔三十三貫六伯文銅錢八貫四百文例,皇明條法事類纂デジタルアーカイブ
9fa3d3a0-014c-437d-b6f0-3a55db977a61,贖罪通行收鈔不准例,皇明條法事類纂デジタルアーカイブ
9186261a-1499-4ea0-aa7a-855857aef158,在京雜犯死罪幷徒流笞杖納豆則例,皇明條法事類纂デジタルアーカイブ
aedd46ef-7ef7-48fe-9b4b-0dc6b29912d3,有力囚人般運水和炭例,皇明條法事類纂デジタルアーカイブ
ac722b79-6e60-470c-98c4-7361a38399b0,法司審定有力囚犯問擬運磚運項不許捏稱無力奏要改撥做工例,皇明條法事類纂デジタルアーカイブ
9b29941f-9478-4885-9d12-948b6adf9e2d,納馬贖罪照原運灰脚價折納例,皇明條法事類纂デジタルアーカイブ
e300a6c5-5705-4db7-a799-fe3396ac8818,有力囚人折納紙箚例,皇明條法事類纂デジタルアーカイブ
44b5c4a5-17c2-4df7-a65e-3ade186658f5,有力囚人運石則例,皇明條法事類纂デジタルアーカイブ
163b5185-a7c5-454e-8aa2-ab5986960495,在外問擬雜犯死罪以下囚犯有力愿納米者不分官吏軍民人等定擬就近倉分上納例,皇明條法事類纂デジタルアーカイブ
ce876ea2-be1b-4bd7-8331-1c86eaebf6b0,納粟贖罪則例,皇明條法事類纂デジタルアーカイブ
5c08c5ba-771c-4b47-b494-0fbb09bd4fec,操官總小旗等免罰紙,皇明條法事類纂デジタルアーカイブ
0223c70b-7500-4878-b49f-87e510e34364,軍職不係滿徒仍還職管事例,皇明條法事類纂デジタルアーカイブ
f5b4f7a4-56ff-4987-94a5-25da8f35f92d,太常寺廚役納鈔贖罪其犯奸盜詐僞及有誤供祀等項照舊的決做工改撥光祿寺應役例,皇明條法事類纂デジタルアーカイブ
6ae8fcc7-3206-4679-97b0-48e36fb76f65,內外問刑衙門遇有在京衞分委官把總軍吏人等前去通州倉關糧通同作弊巡倉御史備由送法司提問連灰做工等項發落其通州等衞幷在京府衞所屬官舍軍民人等逃移各處幷買賣之人有犯雜犯死罪以下俱照在外事例一體納米哨嘹擺站等項發妖言等項重情仍解法司例,皇明條法事類纂デジタルアーカイブ
ccd47445-7970-4826-bb15-0437b492ccd6,運磚運灰炭等項囚犯無力監追半年之上未完者改撥做工例,皇明條法事類纂デジタルアーカイブ
b348f1c7-70f6-4f94-a84b-32ec7afef398,笞杖罪囚例該做工者出備工價修理監牆廳庫例,皇明條法事類纂デジタルアーカイブ
87b095d2-28ae-47b8-b13d-dccc8dbd69ef,問發運灰炭等項囚犯監追半年之上無力完納者改撥做工例,皇明條法事類纂デジタルアーカイブ
0747a361-ae8c-490e-853d-9618d08247ee,各處沿邊沿海旗軍舍餘幷邊民雜犯死罪竊盜掏摸搶奪盜家畜犯該徒流罪者俱准杖一百廳總兵官査撥守哨如截殺等不在就行彼処巡撫巡按或分巡官査撥例,皇明條法事類纂デジタルアーカイブ
993d5822-c4f6-4ef7-beab-211a24d7d9de,南京刑部都察院問過囚犯送南京戶部納米,皇明條法事類纂デジタルアーカイブ
df298e94-cc10-44e3-8d3a-3614551a156c,永平等府衞囚犯問發運廣寧等倉糧數,皇明條法事類纂デジタルアーカイブ
aca61cb9-07d1-4705-aea1-aadf5f770ee5,囚人贖罪米穀於本處預備倉上納,皇明條法事類纂デジタルアーカイブ
f7009154-d7d3-4ae0-baf9-32e4d34dc229,南京兩法司納料做工囚犯按季造册送南京工科註銷,皇明條法事類纂デジタルアーカイブ
c13b9bd3-50a4-426a-a6b7-8ba7421e9448,軍民人等應決人數犯該徒罪的決杖數,皇明條法事類纂デジタルアーカイブ
0c4a76f4-7e13-41d3-82d7-24190f7444cb,運糧幷送馬快舡官旗犯笞杖罪納鈔者官犯該受贓害軍幷總小旗徒罪以上納做工等項發落,皇明條法事類纂デジタルアーカイブ
4b72aa0d-9958-4c90-922b-a2b4e5d91396,甘粟地方衞所舍人總小旗犯笞罪有力納米無力納鈔的決,皇明條法事類纂デジタルアーカイブ
8a4d0d3b-d694-46f0-9ba0-4a6d61ab6263,在京法司囚犯納紙許家屬自買送納無籍之徒及承送吏典誆要錢物事發問罪枷號職官有犯奏,皇明條法事類纂デジタルアーカイブ
bd154a6f-bc00-4fab-bd17-1a577a607f9e,弘治七年九月二十七日刑部等衙門太子少保尚書白等題,皇明條法事類纂デジタルアーカイブ
48c1ec5d-e91f-4039-8ad1-634b733993a5,弘治六年八月二十七日刑部尚書白等題爲應制陳言修省事,皇明條法事類纂デジタルアーカイブ
3aa23070-8be8-41c5-b58b-c06ca44a5c31,布按二司幷直隸府州査無爲事有贓脫逃詐喪去任官員開送吏部査考敢有扶同隱匿者連坐以罪例,皇明條法事類纂デジタルアーカイブ
89b2a1a3-7729-4348-b680-160fb424c537,淸理冠帶禁約應充快手獄囚不許淹禁査考爲事官吏,皇明條法事類纂デジタルアーカイブ
5aaa01aa-775a-4cd2-96ee-260688297f96,禁約散官違法,皇明條法事類纂デジタルアーカイブ
ee4ed491-8672-4973-8f8d-bf1d2bc92c75,禁豪強以免民患,皇明條法事類纂デジタルアーカイブ
86df640d-ce71-420d-840f-165e36b69382,南京內官內使爲事仍監候奏請發落例,皇明條法事類纂デジタルアーカイブ
4aa9360e-e0c4-4bf8-92ab-272820ea47df,禁欺公玩法,皇明條法事類纂デジタルアーカイブ
033c631a-abbc-440a-8119-e2aa8f52b844,各處王府軍職縱人劫奪強盜調邊衞差操例,皇明條法事類纂デジタルアーカイブ
ea197ab1-66f6-4073-892e-d84fef01579d,成化六年三月二十日吏部尚書等題爲申明𦾔例禁約事,皇明條法事類纂デジタルアーカイブ
eac46d4a-c4aa-43cb-bd3b-901a39700e15,王府官員人等犯罪發落例,皇明條法事類纂デジタルアーカイブ
09eeed87-53a0-46f2-b486-5b1ad454b12e,王府文職官輕罪納鈔重罪解京軍職調衞例,皇明條法事類纂デジタルアーカイブ
57dd41b9-5bb9-4c20-856e-f7874cfaa91c,王郡主等官事有違錯無干長史等官敎授等官若長史等官有事不與轉達出城不行勸阻一體參奏提問,皇明條法事類纂デジタルアーカイブ
6a0c7897-7001-403f-bc05-66121a09f92c,王府軍職犯罪該調衞者備達兵部奏請改調例,皇明條法事類纂デジタルアーカイブ
80a411c0-463f-443b-9e16-12bc003361e9,王府人犯役罪無力充從樂工拘役例,皇明條法事類纂デジタルアーカイブ
e0926397-ae5f-476e-9a78-928eb35d7368,郡王幷將軍奏行不關會親代奏將齎本及敎授參如郡王分封外郡許令徑自具奉,皇明條法事類纂デジタルアーカイブ
a142e54a-8c91-4859-8b0b-35242308acb4,禁約無籍之徒投充郡王儀賓等府生事近遠充軍及坐輔道官枉法罪,皇明條法事類纂デジタルアーカイブ
542ea514-2005-4627-b00b-9912ddfca684,王府軍職犯贓有礙行止雖在革前仍調衞差操例,皇明條法事類纂デジタルアーカイブ
74167862-0fbb-4101-9924-bc9cdef5079b,成化二十二年三月初四日都察院右都御史劉等題爲建言民情事,皇明條法事類纂デジタルアーカイブ
88044fde-c572-4ddd-8996-948c1d60756b,王府軍職行止有虧遇革仍調衞差操例,皇明條法事類纂デジタルアーカイブ
0617c493-f9e8-494c-8a9b-271531ce1872,儀賓成婚後聽長史訓誨,皇明條法事類纂デジタルアーカイブ
f74f7c51-e3c8-4673-a1ea-4f2d9d00032d,各王府旗校人等幷投托在府無籍之徒撥置生事徒罪以上兇軍,皇明條法事類纂デジタルアーカイブ
529ec669-8415-431c-97d2-c236f388c933,禁約王府貴戚家人害民,皇明條法事類纂デジタルアーカイブ
31635fd3-f495-4584-8be7-33c49ffa235d,王府姻親軍職不許管軍管事,皇明條法事類纂デジタルアーカイブ
953bd774-ecdd-49af-a998-608bf1721758,王府軍校在京潛住枷號,皇明條法事類纂デジタルアーカイブ
cd169fd1-6cb1-4a42-b10d-d99e976ffd43,[王府官員犯罪發落],皇明條法事類纂デジタルアーカイブ
73f731d1-c287-4101-b0c3-be35151a27c4,[王府官不守本分尋事改調者杖罪還職待罪調邊遠],皇明條法事類纂デジタルアーカイブ
7607e922-5db9-47ad-aa3b-192ec3b39a4a,[王府旗軍人等犯罪除死罪軍本奏請發落餘罪照軍職事例類奏發落],皇明條法事類纂デジタルアーカイブ
16e0e98c-6c79-4f3f-b699-163c4a243103,[王府軍職犯該因公小過照文職例罰贖還職],皇明條法事類纂デジタルアーカイブ
364a3cfe-5e4f-46dc-b308-54b7f39f7aff,[王府發放事務都布按等衙門奏請待旨施行及長史司不許受理詞狀],皇明條法事類纂デジタルアーカイブ
64c6537b-13f4-49fd-aee2-3d3067c72843,[王府官軍拜外投托人等撥置生事杖罪以上官降調邊衞差操軍發邊衞充軍笞罪拜別項罪名俱照常例發及官一體參奏],皇明條法事類纂デジタルアーカイブ
6e036d47-754f-4ceb-862d-3cb21377e5ae,[各郡王將軍管家內使官校人等到州縣用強生事兌支祿米害人杖罪以上調衞充軍內使王府官奏請發落],皇明條法事類纂デジタルアーカイブ
8df347b9-a737-4973-ad5b-93ed5f9aa930,[各府郡王將軍中尉若與親王無干及不係機密重情無故驀越具奏旨下所司査例上請],皇明條法事類纂デジタルアーカイブ
00975309-7951-4fc6-9531-30fca85d9ccd,[王府官員有過名者例該改調緣],皇明條法事類纂デジタルアーカイブ
feb6564a-d411-4321-a980-c041e8d0e015,[王府官犯罪若因人連纍及過誤律該笞杖者就彼問擬奏請若係希圖改調故意犯罪及干礙行止拜流徒以上者俱解京再問奏請發落],皇明條法事類纂デジタルアーカイブ
1276f24b-6018-4d7c-8e22-d74e2c66b09f,各邊軍職犯罪暫令管事令家人完納贖罪糧料,皇明條法事類纂デジタルアーカイブ
8a0a5201-307e-4764-8169-0894cd1c6d05,軍職侵欺枉法滿貫不許替軍管事纍犯不悛者監候養請,皇明條法事類纂デジタルアーカイブ
2ba6937f-ffab-463c-9373-da49c0208f83,各處鎭守守備內外官員不許置買莊田店鋪役使軍民及多養馬匹例,皇明條法事類纂デジタルアーカイブ
91bd9f71-bb3b-43e5-a4da-8a00ad83cba1,禁約投托各邊鎭守守備等官爲家人義男及所屬官將家人義男送與各官交結等項例,皇明條法事類纂デジタルアーカイブ
bde39761-f72e-4ec6-aa38-c1836ba4ccbd,軍職犯監守常人盜賣放侵欺枉法滿貫該級斬者降級調衞犯竊盜搶奪姦宿軍妻敗倫傷化發原籍爲民監守常人盜枉法不滿貫求索役使操軍等項該徒流罪及賭博者原籍帶俸爲事脫逃爲民例,皇明條法事類纂デジタルアーカイブ
67ea07eb-1117-439d-b9cc-c531cfa284a4,軍職犯枉法等項例該降級者發邊方立功五年滿日帶俸,皇明條法事類纂デジタルアーカイブ
914e364f-8feb-4358-b5f5-9b3406847455,遼東及甘延等處一帶沿邊衞所軍職犯盜官枉法求索科斂誆騙賭賻俱還職管軍管事例,皇明條法事類纂デジタルアーカイブ
22b4f4a8-6929-4fe3-8664-97f0f2f428dd,山東沿海衞所軍職有犯監守常人盜與受財枉法不滿貫求索科斂私役操軍及誆騙賭賻徒流以下者俱問發還職管軍管事幷運糧管旗有犯盜賣官糧拐帶輕齊銀兩棄搬舡糧在逃者退問明白俱降級仍發運糧例,皇明條法事類纂デジタルアーカイブ
ca894767-0d4d-4434-b871-e324b89486d4,軍職犯不孝幷敗倫傷化者發回原籍爲民子孫承襲例,皇明條法事類纂デジタルアーカイブ
57246aa4-d7a1-4a8f-a597-1a39663bb424,巡鹽捕盜軍職縱人生事害民事發其多餘弟男子姪發原籍當差例,皇明條法事類纂デジタルアーカイブ
2d1cdcac-b993-4562-85f5-a6050b0bcf82,軍職犯罪仍儘本法充軍照依文職枉法滿貫事例發遣例,皇明條法事類纂デジタルアーカイブ
728f10f0-bbb5-4831-8703-08542e6c76aa,在外各處軍職被告不許仇害原告打攪勘結該奉奏者俱暫住管事聽提例,皇明條法事類纂デジタルアーカイブ
45ac8e7c-0296-4a58-96da-74e12ff10cec,沿邊沿海軍職犯罪與腹裏一體立功帶俸充軍爲民例,皇明條法事類纂デジタルアーカイブ
0fd87955-7926-4ab8-9a2e-633e264c14d4,軍職雜犯死罪降級立功例,皇明條法事類纂デジタルアーカイブ
8531ef4c-84be-4a34-b8bd-1fed4638de44,軍職指姦還職,皇明條法事類纂デジタルアーカイブ
9d27c9af-1823-445f-b04d-410b097ed1d9,各營管軍官員敢有科斂擾害占役賣放及備與權要跟用者聽缺督總兵官參奏拏問但役名五名以下者降一級五名以上者降二級甚者罷職充軍仍發邊衞守禦例,皇明條法事類纂デジタルアーカイブ
7deb04bf-dda7-4245-842b-653656f098eb,軍職有犯不孝幷販倫傷化者發回原籍爲民若干犯外姻者於本衞隨住例,皇明條法事類纂デジタルアーカイブ
9d919f0b-417b-4c17-b4c8-73d1263f5f02,軍職犯強盜人命死罪及犯罪脫逃通惡爲非者拘禁奏拏其餘常事暫住管事支俸聽提例,皇明條法事類纂デジタルアーカイブ
70aa2dd1-3a9c-4f41-a555-e8ee4bcf2491,成化十一年三月初九日刑部等衙門尚書等官董等題爲建言兵備聲息等事,皇明條法事類纂デジタルアーカイブ
ea0db290-d0b2-4fde-a420-8c1f876d95df,軍職例該爲民原無籍貫在於本衞隨住例,皇明條法事類纂デジタルアーカイブ
74770c19-c748-43f7-a5b5-3a7907d0141c,在外軍職犯監守常人盜受財枉法與求索科斂誆騙問該減等徒五年者照例還職帶俸差操不許管軍管事例,皇明條法事類纂デジタルアーカイブ
cb9a2207-8685-4dfe-a50e-0c2a64cf972c,在京在外問擬奸頑兇暴軍職犯該雜犯死罪發邊方立功在逃生事害人者問發立功滿日就註原立功衞分帶俸差操例,皇明條法事類纂デジタルアーカイブ
4edd4760-57f7-4c89-abd0-8f5928e0e8e9,禁約患病閑住武職復要管事,皇明條法事類纂デジタルアーカイブ
c02e777e-8a65-4fa7-82b6-74efae115d34,爲事革任軍職俱撥馬匹軍器撥操,皇明條法事類纂デジタルアーカイブ
8da893a1-377d-4155-818b-04a896076a91,軍職犯該革去見任遇例減等仍革見任例,皇明條法事類纂デジタルアーカイブ
ff220b0b-a5a8-42eb-9947-67b9e40e743e,軍職舍人在任生事者發原籍當差例,皇明條法事類纂デジタルアーカイブ
712011f5-cab9-45b4-b2c3-ab1f542030b5,軍官有犯先行拘審重刑羈候劉,皇明條法事類纂デジタルアーカイブ
f9553e53-6c5e-4bf2-b954-2468d8dba2bd,邊衞軍職侵欺臨敵糧草犯該斬絞罪者降級調衞例,皇明條法事類纂デジタルアーカイブ
e3aa5209-4e0f-4c6e-85bc-7260edbc78b5,納粟軍職雜犯死罪原係官旗陞授者照例立功係軍民舍人除授者納米等項發落例,皇明條法事類纂デジタルアーカイブ
e4db6dfa-ec20-4f5e-8789-b18cd98d4513,革見任軍職五年以上改過自新者奏許復任,皇明條法事類纂デジタルアーカイブ
c2d7dafe-6ec0-46ec-8bd9-273eee4e1aed,鎭守守備等官取錢害人聽科道及巡撫巡按奏劾及占奪有主山場田地悉令退還例,皇明條法事類纂デジタルアーカイブ
346f3650-a097-41eb-9a67-f3ba9e1c56c1,禁革軍官請托權要乞陞官職及爲請之人,皇明條法事類纂デジタルアーカイブ
d1dea467-3832-44d2-bcfa-f3ea55b27c4e,納粟軍職犯罪分別軍功陞授及白衣除授發落例,皇明條法事類纂デジタルアーカイブ
aa810539-2915-468f-960e-89d79bdf0e2e,廬楊淮鳳官舍爲事發去哨瞭不准發守高牆,皇明條法事類纂デジタルアーカイブ
b1c453ec-3d23-4809-97b5-9183302f0e8a,南京法司軍職彼人奏告審證明白先將事內犯人摘發照出軍職另行,皇明條法事類纂デジタルアーカイブ
01eee0e9-9bd2-443d-be8d-d4bbeac5bc09,各處鎭守不許擅拏軍職例,皇明條法事類纂デジタルアーカイブ
8219d112-4ce9-43bc-81ce-09def2a1e1e7,軍職再犯雜死罪監候奏請滿徒常川帶俸,皇明條法事類纂デジタルアーカイブ
edca2ee0-4c47-4706-9f47-d96a3b187fa9,運糧官犯罪除強盜人命重情其餘待糧完日提問,皇明條法事類纂デジタルアーカイブ
51641d3d-fdf2-44a5-a893-7e07bda49aeb,雲南軍職犯該眞犯死罪者先拘審勘奏提三月之上不到者調衞一年之上者爲民子孫襲替調衞餘罪照常發落,皇明條法事類纂デジタルアーカイブ
8ebaa8b6-0605-4115-b605-9b6574c6eb47,軍職犯敗倫傷化等罪日後子孫襲替法司査議行,皇明條法事類纂デジタルアーカイブ
217c2464-3cfb-428f-b45a-e225a69b1d57,充軍守哨職官有犯照例議擬奏請定奪,皇明條法事類纂デジタルアーカイブ
4115b724-7258-4a2d-ab21-0d4a265ebe0e,軍職求索賣放軍人及占奪屯田等項照舊例發落若有屢問屢犯情重者奏請,皇明條法事類纂デジタルアーカイブ
d3f54a4a-6dd4-44fb-9b83-59b465e70ec4,南京六品以下幷雜職官必須奏提例,皇明條法事類纂デジタルアーカイブ
f0e9280c-7095-407c-937a-693e98f67200,南京法司遇六品以下官犯罪俱要奉提幷兩京委官勘事限期,皇明條法事類纂デジタルアーカイブ
7f62ddc3-5a4d-4e33-9e16-1752427b4baf,醫生偸盜藥材發回原籍爲民例,皇明條法事類纂デジタルアーカイブ
6c58de9a-b933-42b7-8569-0a8ec1b37630,文武職官犯該革職爲民遇革仍照例發落,皇明條法事類纂デジタルアーカイブ
f44d4d08-b072-41ce-b0b9-2af5ff34d8da,充軍逃回眞犯死罪者仍照原問罪處決照例者枷號三箇月改撥極邊衞分遇例不准釋放若押解人受財脫放及違限一年之外通將官舍幷該府首領官參問罰俸仍通行挨拏逃軍,皇明條法事類纂デジタルアーカイブ
91794119-3a48-4a71-ad62-1e7e4d5ccf3b,革前犯該強盜人命黨惡仍照原問充軍處決其犯該竊盜僞印等免死仍發充軍衞分着役,皇明條法事類纂デジタルアーカイブ
dd035a94-530f-4ecc-af87-7a82d15afc61,人命干連囚犯俱照例原免,皇明條法事類纂デジタルアーカイブ
e4c0b1df-6a48-4038-8fb6-716f83776e3b,宣府等處幷各沿海監守盜糧二十石草四百束銀一十兩錢綿値銀十兩以上不分官吏人等俱充軍兩京各衙門漕運等處監守盜糧草銀兩錢綿加前一倍者亦充軍若盜沿邊海糧四百石草八千束銀二百兩錢綿二百兩以上者俱斬首示眾四等贓罪遇革不宥,皇明條法事類纂デジタルアーカイブ
4a80a742-50d3-4ce4-bbcb-8347bbe6c2ae,遇赦釋放充軍人犯例,皇明條法事類纂デジタルアーカイブ
48624327-93e2-4827-ab6f-dadcfd7746c2,充軍人犯例該什放不行首官者問罪畢日俱送做工等項發落不用的決若情犯深重法司徑自具奏請定奪例,皇明條法事類纂デジタルアーカイブ
bc9f65aa-519b-499b-82c3-9c34b5275e0b,六科廊軍民匠作犯徒流罪決杖拘役雜犯死罪發本處常川做工例,皇明條法事類纂デジタルアーカイブ
9022e539-b1ea-45e3-9077-3940c53f84bb,在外婦人犯罪非奸盜不孝審無力者俱照在京納鈔贖罪例,皇明條法事類纂デジタルアーカイブ
5fda53dc-043c-45fa-af5a-f4b8f9e0ca54,工部作頭爲事問罪送回拘役滿日照舊應當例,皇明條法事類纂デジタルアーカイブ
e66f00de-05db-4cd1-8a4c-cc0dcb9ea4fd,工部作頭雜犯死罪俱運磚等項與侵盜物料詐僞批工誆騙幷受財枉法犯該徒罪以上者俱拘役各完滿日革去作頭止當本等匠役若屢犯不悛情重者奏請發落其餘杖罪以下拘役滿日仍舊應當例,皇明條法事類纂デジタルアーカイブ
69d09950-19b2-4f0c-ba21-d4b8183a3101,申明樂戶樂工追贓等項及爲事行禮部提解例,皇明條法事類纂デジタルアーカイブ
9f9dcfde-e2a2-4b3a-b635-c1234c5fd586,奏乞恩申明舊制事,皇明條法事類纂デジタルアーカイブ
277132e7-cfac-4e51-90f6-b0cdba856b14,常人盜監守盜三犯行査其奏雜犯死罪做工在逃者問罪從雜拘役幷總徒四年因犯遇例減徒一年例,皇明條法事類纂デジタルアーカイブ
04b74430-0a35-4e0f-b9b3-9d705802676d,成化十二年三月十九日刑部等衙門尚書等官董等題爲建言事,皇明條法事類纂デジタルアーカイブ
6e47145c-87f5-4828-9326-e6333c5e98bb,軍職七十以上十五以下及廢疾犯該雜犯死罪者納米贖罪免其立功例,皇明條法事類纂デジタルアーカイブ
9a242ef6-4284-48f6-b12c-a7215eec115f,通行內外問刑衙門凡有七十以上十五以下及廢疾者犯罪例該發充軍哨瞭口外爲民等項仍照例定擬發遣若八十以上及篤疾之人有犯如該子孫永遠充軍者仍拘本犯子孫發充其口外爲民及哨瞭等項幷十歳以下者悉收贖免其發遣,皇明條法事類纂デジタルアーカイブ
2257cef4-3a76-45ac-ab8b-30151017d4b1,在逃囚人紙箚有餘處准納鈔,皇明條法事類纂デジタルアーカイブ
51429f65-150c-4112-91d5-d1a637a2c217,按季估計囚人納紙價及禁約打攬囚人納紙例,皇明條法事類纂デジタルアーカイブ
69a3aec5-ebec-48a9-b354-d3547796afc3,各道問罪囚贓罰俱解總司入官例,皇明條法事類纂デジタルアーカイブ
b76ad7c2-2d29-4c94-bb9f-9c905a49f3e4,贓罰牛隻送太僕寺餧養供應例,皇明條法事類纂デジタルアーカイブ
f8dae513-26b5-4fc1-bee5-76f714984be6,入官贓罰免其監追例,皇明條法事類纂デジタルアーカイブ
672aafa5-ebc7-45ee-820e-b1495f3df1d3,在外罪囚罰紙俱照在京則例減等不許多收濫罰,皇明條法事類纂デジタルアーカイブ
96759a7b-d27a-45a7-8ad7-f7fd14ef1b2b,入官贓物數多遇革照舊監追少者釋放例,皇明條法事類纂デジタルアーカイブ
8bb81732-de3b-4962-b390-65875c518c86,在逃操官總小旗將軍校尉力士廚役照舊納紙例,皇明條法事類纂デジタルアーカイブ
b43ec16f-4aa6-4ca5-b02d-ad2c8a04ca2e,贓罰不堪衣服給散孤老囚人器物變賣銀兩與追出煎銷成錠類解納其入官紙箚明立文卷査考例,皇明條法事類纂デジタルアーカイブ
3690b3a3-f4e4-4d7c-adc5-f27a8941f343,捉獲私鹽幷船不必解送司本處備用急例,皇明條法事類纂デジタルアーカイブ
3acbec09-7b90-44c0-87d9-96e7868c9f4a,赦後定奪囚犯幷贓物,皇明條法事類纂デジタルアーカイブ
ad680c7b-a3c7-44db-a3a0-1d67a4a728c5,在外問衙門及巡按等官囚犯紙箚俱照依刑部則例及止據土產不許故索淹禁幷非專問制官不許罰紙例,皇明條法事類纂デジタルアーカイブ
ad1f8ea5-4f74-461d-8530-c8a3e428102d,贓物估鈔則例,皇明條法事類纂デジタルアーカイブ
b248ca90-5da1-49be-9676-e3d0c925b039,官吏犯罪在逃照逃囚事例三箇月裏自首免罪,皇明條法事類纂デジタルアーカイブ
fa189612-3b12-4df5-b38c-e735b9330131,歇案逃囚限三箇月以裏出首與免本罪例,皇明條法事類纂デジタルアーカイブ
875d1cf7-b931-43f7-ba9a-ef1a51b41dab,在逃軍民囚匠京城潛住者依限自首査保編註京衞民發口外,皇明條法事類纂デジタルアーカイブ
b36efafd-49e8-4d9b-8ac6-c85095b610db,奏除姦事,皇明條法事類纂デジタルアーカイブ
d0a4d5b9-5e2e-4c9c-a459-dab90b117aa6,京操軍在逃許本年五月奏准出榜一箇月之內自首免罪着役在逃三次不首者不分官軍俱調邊方帶俸着役,皇明條法事類纂デジタルアーカイブ
5fe02ce4-23f5-439c-859e-e84614fc6919,同僚不法互相糾擧若被此皆貪仍坐不和罪名,皇明條法事類纂デジタルアーカイブ
e594c892-0868-4794-ad79-3e3140d8badd,正佐首領官賢否互相糾擧,皇明條法事類纂デジタルアーカイブ
9b8cbf97-fe8c-4b89-b80b-abf77a00f1bb,爲民致仕官不許擅冠帶服色幷文武官吏人等犯罪脫逃遇革仍照例發落例,皇明條法事類纂デジタルアーカイブ
4d24d62b-cd96-467a-8c5b-1904017d7365,軍職爲事久逃降職調衞例,皇明條法事類纂デジタルアーカイブ
342b1f9a-0d5a-4334-ada5-263fd12f0dc2,職官犯罪逃走將事內犯人先行發落,皇明條法事類纂デジタルアーカイブ
812706ca-a291-44e8-ba85-1b793b509dbb,軍民職官犯罪已彼奏提月久在外指稱伸訴卽係在逃問罪畢日爲民,皇明條法事類纂デジタルアーカイブ
19a6a5a3-de1a-4843-ba6d-6e75fbc435ab,殺死總旗犯人戶內壯丁抵充軍數總旗聽令本戶餘丁徑自補當,皇明條法事類纂デジタルアーカイブ
02a76f5a-3bd0-4e8d-aae6-c82da9e7be12,軍職因公毆殺軍人充軍例,皇明條法事類纂デジタルアーカイブ
0c3a25ca-8e91-4ad3-96b9-025db795e8ce,成化陸年二月初九日刑部等衙門尚書等官陸等題爲陳言事,皇明條法事類纂デジタルアーカイブ
f67500a7-585f-4f32-a8e8-82b414a5c670,把事通事犯罪許該管司府州縣提問重者革職爲民例,皇明條法事類纂デジタルアーカイブ
0357c780-c15f-4cd3-a321-0824e7e5ca70,土官六品以下徑自提問罪例,皇明條法事類纂デジタルアーカイブ
59dc1f69-5114-4d59-9fe1-364d32e6cccf,土官犯贓罪係蠻夷種類世襲者初犯納米還職再犯奏請若係有司軍民等籍保除叫名土官照文職犯贓發落例,皇明條法事類纂デジタルアーカイブ
419e2190-93c4-4a17-84c7-2c0f93e93f81,成化元年七月十八日工部尚書白等題爲鐵冶事,皇明條法事類纂デジタルアーカイブ
11e25127-820f-4171-8bc2-76ce810374d5,陝西三司幷平陽河南二府州縣衞所問擬官吏人等枉法滿貫該充軍者發寧夏其不滿貫幷軍民人等雜犯死罪幷徒罪各照年限發陝西行都司所屬驛遞擺站走遞例,皇明條法事類纂デジタルアーカイブ
8d669cc8-e16b-410c-8941-cfd19b659a2d,陝西山西河南問該充軍囚犯俱發寧夏等五衞例,皇明條法事類纂デジタルアーカイブ
7a8a2f52-dd0c-4715-9d9e-4cb92b043d28,將軍犯竊盜掏摸誆騙詐欺人財物等項行止有虧者調衞其餘笞杖徒罪運磚等項照舊直操例,皇明條法事類纂デジタルアーカイブ
6ada100b-9ad3-4f9a-a0cf-cb991fdbbd10,山東都司幷南北直隸沿邊沿海衞所軍餘犯該守哨巡哨者定撥宣府大同幷遼東等處沿邊墩臺例,皇明條法事類纂デジタルアーカイブ
2f423c52-d8b7-4003-b118-0ea4ec648ab2,在京幷陝西河南山西等處問擬充軍罪囚暫發延緩等衞差操例,皇明條法事類纂デジタルアーカイブ
ed9fe0ee-3288-4b16-9f67-2b310d49a845,矜疑竊盜等囚犯發楡林充軍逃回者調衞事例,皇明條法事類纂デジタルアーカイブ
